,Date,Day,High Temp (°F),Low Temp (°F),Precipitation,Bicycle-count,Bridge
650,4/7/2016 0:00,4/7/2016 0:00,57,53.1,0.09,2457,Queensboro
651,4/8/2016 0:00,4/8/2016 0:00,46.9,44.1,0.01,3194,Queensboro
652,4/9/2016 0:00,4/9/2016 0:00,43,37.9,0.09,1502,Queensboro
653,4/10/2016 0:00,4/10/2016 0:00,48.9,30.9,0,2160,Queensboro
654,4/11/2016 0:00,4/11/2016 0:00,62.1,46,0.01,3182,Queensboro
655,4/12/2016 0:00,4/12/2016 0:00,57,45,0.2,2082,Queensboro
656,4/13/2016 0:00,4/13/2016 0:00,57,39.9,0,4192,Queensboro
657,4/14/2016 0:00,4/14/2016 0:00,62.1,44.6,0,4115,Queensboro
658,4/15/2016 0:00,4/15/2016 0:00,64,44.1,0,3912,Queensboro
659,4/16/2016 0:00,4/16/2016 0:00,66,45,0,4051,Queensboro
660,4/17/2016 0:00,4/17/2016 0:00,73.9,46,0,4197,Queensboro
661,4/18/2016 0:00,4/18/2016 0:00,81,52,0,4964,Queensboro
662,4/19/2016 0:00,4/19/2016 0:00,71.1,63,0,5032,Queensboro
663,4/20/2016 0:00,4/20/2016 0:00,68,50,0,4928,Queensboro
664,4/21/2016 0:00,4/21/2016 0:00,71.1,50,0,4813,Queensboro
665,4/23/2016 0:00,4/23/2016 0:00,70,61,0.16,3239,Queensboro
666,4/24/2016 0:00,4/24/2016 0:00,68,48,0,3957,Queensboro
667,4/25/2016 0:00,4/25/2016 0:00,66.9,54,0,4564,Queensboro
668,4/26/2016 0:00,4/26/2016 0:00,60.1,46.9,0.24,2929,Queensboro
669,4/27/2016 0:00,4/27/2016 0:00,62.1,46.9,0,4388,Queensboro
670,4/28/2016 0:00,4/28/2016 0:00,57.9,48,0,3657,Queensboro
671,4/29/2016 0:00,4/29/2016 0:00,57,46.9,0.05,3348,Queensboro
672,4/30/2016 0:00,4/30/2016 0:00,64,48,0,3606,Queensboro
673,4/1/2016 0:00,4/1/2016 0:00,78.1,66,0.01,2552,Queensboro
674,4/2/2016 0:00,4/2/2016 0:00,55,48.9,0.15,1884,Queensboro
675,4/3/2016 0:00,4/3/2016 0:00,39.9,34,0.09,1306,Queensboro
676,4/5/2016 0:00,4/5/2016 0:00,42.1,26.1,0,2357,Queensboro
677,4/6/2016 0:00,4/6/2016 0:00,45,30,0,2849,Queensboro
678,4/7/2016 0:00,4/7/2016 0:00,57,53.1,0.09,2457,Queensboro
679,4/8/2016 0:00,4/8/2016 0:00,46.9,44.1,0.01,3194,Queensboro
680,4/9/2016 0:00,4/9/2016 0:00,43,37.9,0.09,1502,Queensboro
681,4/10/2016 0:00,4/10/2016 0:00,48.9,30.9,0,2160,Queensboro
682,4/11/2016 0:00,4/11/2016 0:00,62.1,46,0.01,3182,Queensboro
683,4/12/2016 0:00,4/12/2016 0:00,57,45,0.2,2082,Queensboro
684,4/13/2016 0:00,4/13/2016 0:00,57,39.9,0,4192,Queensboro
685,4/14/2016 0:00,4/14/2016 0:00,62.1,44.6,0,4115,Queensboro
686,4/15/2016 0:00,4/15/2016 0:00,64,44.1,0,3912,Queensboro
687,4/16/2016 0:00,4/16/2016 0:00,66,45,0,4051,Queensboro
688,4/17/2016 0:00,4/17/2016 0:00,73.9,46,0,4197,Queensboro
689,4/18/2016 0:00,4/18/2016 0:00,81,52,0,4964,Queensboro
690,4/19/2016 0:00,4/19/2016 0:00,71.1,63,0,5032,Queensboro
691,4/20/2016 0:00,4/20/2016 0:00,68,50,0,4928,Queensboro
692,4/21/2016 0:00,4/21/2016 0:00,71.1,50,0,4813,Queensboro
693,4/23/2016 0:00,4/23/2016 0:00,70,61,0.16,3239,Queensboro
694,4/24/2016 0:00,4/24/2016 0:00,68,48,0,3957,Queensboro
695,4/25/2016 0:00,4/25/2016 0:00,66.9,54,0,4564,Queensboro
696,4/26/2016 0:00,4/26/2016 0:00,60.1,46.9,0.24,2929,Queensboro
697,4/27/2016 0:00,4/27/2016 0:00,62.1,46.9,0,4388,Queensboro
698,4/28/2016 0:00,4/28/2016 0:00,57.9,48,0,3657,Queensboro
699,4/29/2016 0:00,4/29/2016 0:00,57,46.9,0.05,3348,Queensboro
700,4/30/2016 0:00,4/30/2016 0:00,64,48,0,3606,Queensboro
701,4/1/2016 0:00,4/1/2016 0:00,78.1,66,0.01,2552,Queensboro
702,4/2/2016 0:00,4/2/2016 0:00,55,48.9,0.15,1884,Queensboro
703,4/3/2016 0:00,4/3/2016 0:00,39.9,34,0.09,1306,Queensboro
704,4/5/2016 0:00,4/5/2016 0:00,42.1,26.1,0,2357,Queensboro
705,4/6/2016 0:00,4/6/2016 0:00,45,30,0,2849,Queensboro
706,4/7/2016 0:00,4/7/2016 0:00,57,53.1,0.09,2457,Queensboro
707,4/8/2016 0:00,4/8/2016 0:00,46.9,44.1,0.01,3194,Queensboro
708,4/9/2016 0:00,4/9/2016 0:00,43,37.9,0.09,1502,Queensboro
709,4/10/2016 0:00,4/10/2016 0:00,48.9,30.9,0,2160,Queensboro
710,4/11/2016 0:00,4/11/2016 0:00,62.1,46,0.01,3182,Queensboro
711,4/12/2016 0:00,4/12/2016 0:00,57,45,0.2,2082,Queensboro
712,4/13/2016 0:00,4/13/2016 0:00,57,39.9,0,4192,Queensboro
713,4/14/2016 0:00,4/14/2016 0:00,62.1,44.6,0,4115,Queensboro
714,4/15/2016 0:00,4/15/2016 0:00,64,44.1,0,3912,Queensboro
715,4/16/2016 0:00,4/16/2016 0:00,66,45,0,4051,Queensboro
716,4/17/2016 0:00,4/17/2016 0:00,73.9,46,0,4197,Queensboro
717,4/18/2016 0:00,4/18/2016 0:00,81,52,0,4964,Queensboro
718,4/19/2016 0:00,4/19/2016 0:00,71.1,63,0,5032,Queensboro
719,4/20/2016 0:00,4/20/2016 0:00,68,50,0,4928,Queensboro
720,4/21/2016 0:00,4/21/2016 0:00,71.1,50,0,4813,Queensboro
721,4/23/2016 0:00,4/23/2016 0:00,70,61,0.16,3239,Queensboro
722,4/24/2016 0:00,4/24/2016 0:00,68,48,0,3957,Queensboro
723,4/25/2016 0:00,4/25/2016 0:00,66.9,54,0,4564,Queensboro
724,4/26/2016 0:00,4/26/2016 0:00,60.1,46.9,0.24,2929,Queensboro
725,4/27/2016 0:00,4/27/2016 0:00,62.1,46.9,0,4388,Queensboro
726,4/28/2016 0:00,4/28/2016 0:00,57.9,48,0,3657,Queensboro
727,4/29/2016 0:00,4/29/2016 0:00,57,46.9,0.05,3348,Queensboro
728,4/30/2016 0:00,4/30/2016 0:00,64,48,0,3606,Queensboro
729,4/1/2016 0:00,4/1/2016 0:00,78.1,66,0.01,2552,Queensboro
730,4/2/2016 0:00,4/2/2016 0:00,55,48.9,0.15,1884,Queensboro
731,4/3/2016 0:00,4/3/2016 0:00,39.9,34,0.09,1306,Queensboro
732,4/5/2016 0:00,4/5/2016 0:00,42.1,26.1,0,2357,Queensboro
733,4/6/2016 0:00,4/6/2016 0:00,45,30,0,2849,Queensboro
734,4/7/2016 0:00,4/7/2016 0:00,57,53.1,0.09,2457,Queensboro
735,4/8/2016 0:00,4/8/2016 0:00,46.9,44.1,0.01,3194,Queensboro
736,4/9/2016 0:00,4/9/2016 0:00,43,37.9,0.09,1502,Queensboro
737,4/10/2016 0:00,4/10/2016 0:00,48.9,30.9,0,2160,Queensboro
738,4/11/2016 0:00,4/11/2016 0:00,62.1,46,0.01,3182,Queensboro
739,4/12/2016 0:00,4/12/2016 0:00,57,45,0.2,2082,Queensboro
740,4/13/2016 0:00,4/13/2016 0:00,57,39.9,0,4192,Queensboro
741,4/14/2016 0:00,4/14/2016 0:00,62.1,44.6,0,4115,Queensboro
742,4/15/2016 0:00,4/15/2016 0:00,64,44.1,0,3912,Queensboro
743,4/16/2016 0:00,4/16/2016 0:00,66,45,0,4051,Queensboro
744,4/17/2016 0:00,4/17/2016 0:00,73.9,46,0,4197,Queensboro
745,4/18/2016 0:00,4/18/2016 0:00,81,52,0,4964,Queensboro
746,4/19/2016 0:00,4/19/2016 0:00,71.1,63,0,5032,Queensboro
747,4/20/2016 0:00,4/20/2016 0:00,68,50,0,4928,Queensboro
748,4/21/2016 0:00,4/21/2016 0:00,71.1,50,0,4813,Queensboro
749,4/23/2016 0:00,4/23/2016 0:00,70,61,0.16,3239,Queensboro
750,4/24/2016 0:00,4/24/2016 0:00,68,48,0,3957,Queensboro
751,4/25/2016 0:00,4/25/2016 0:00,66.9,54,0,4564,Queensboro
752,4/26/2016 0:00,4/26/2016 0:00,60.1,46.9,0.24,2929,Queensboro
753,4/27/2016 0:00,4/27/2016 0:00,62.1,46.9,0,4388,Queensboro
754,4/28/2016 0:00,4/28/2016 0:00,57.9,48,0,3657,Queensboro
755,4/29/2016 0:00,4/29/2016 0:00,57,46.9,0.05,3348,Queensboro
756,4/30/2016 0:00,4/30/2016 0:00,64,48,0,3606,Queensboro
757,4/1/2016 0:00,4/1/2016 0:00,78.1,66,0.01,2552,Queensboro
758,4/2/2016 0:00,4/2/2016 0:00,55,48.9,0.15,1884,Queensboro
759,4/3/2016 0:00,4/3/2016 0:00,39.9,34,0.09,1306,Queensboro
760,4/5/2016 0:00,4/5/2016 0:00,42.1,26.1,0,2357,Queensboro
761,4/6/2016 0:00,4/6/2016 0:00,45,30,0,2849,Queensboro
762,4/7/2016 0:00,4/7/2016 0:00,57,53.1,0.09,2457,Queensboro
763,4/8/2016 0:00,4/8/2016 0:00,46.9,44.1,0.01,3194,Queensboro
764,4/9/2016 0:00,4/9/2016 0:00,43,37.9,0.09,1502,Queensboro
765,4/10/2016 0:00,4/10/2016 0:00,48.9,30.9,0,2160,Queensboro
766,4/11/2016 0:00,4/11/2016 0:00,62.1,46,0.01,3182,Queensboro
767,4/12/2016 0:00,4/12/2016 0:00,57,45,0.2,2082,Queensboro
768,4/13/2016 0:00,4/13/2016 0:00,57,39.9,0,4192,Queensboro
769,4/14/2016 0:00,4/14/2016 0:00,62.1,44.6,0,4115,Queensboro
770,4/15/2016 0:00,4/15/2016 0:00,64,44.1,0,3912,Queensboro
771,4/16/2016 0:00,4/16/2016 0:00,66,45,0,4051,Queensboro
772,4/17/2016 0:00,4/17/2016 0:00,73.9,46,0,4197,Queensboro
773,4/18/2016 0:00,4/18/2016 0:00,81,52,0,4964,Queensboro
774,4/19/2016 0:00,4/19/2016 0:00,71.1,63,0,5032,Queensboro
775,4/20/2016 0:00,4/20/2016 0:00,68,50,0,4928,Queensboro
776,4/21/2016 0:00,4/21/2016 0:00,71.1,50,0,4813,Queensboro
777,4/23/2016 0:00,4/23/2016 0:00,70,61,0.16,3239,Queensboro
778,4/24/2016 0:00,4/24/2016 0:00,68,48,0,3957,Queensboro
779,4/25/2016 0:00,4/25/2016 0:00,66.9,54,0,4564,Queensboro
780,4/26/2016 0:00,4/26/2016 0:00,60.1,46.9,0.24,2929,Queensboro
781,4/27/2016 0:00,4/27/2016 0:00,62.1,46.9,0,4388,Queensboro
782,4/28/2016 0:00,4/28/2016 0:00,57.9,48,0,3657,Queensboro
783,4/29/2016 0:00,4/29/2016 0:00,57,46.9,0.05,3348,Queensboro
784,4/30/2016 0:00,4/30/2016 0:00,64,48,0,3606,Queensboro
